2021-11-30 00:15:41 WARN  [verManager] RPServerManager          ( 207) - Turn duration overflow by 461 ms:  0 0 0 734 734 734 734 761 762 762 762 762
2021-11-30 00:16:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/159202
2021-11-30 00:35:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174888
2021-11-30 00:36:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/186162
2021-11-30 00:37:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/130031
2021-11-30 00:38:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/153578
2021-11-30 00:39:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/164842
2021-11-30 00:40:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/176100
2021-11-30 00:41:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/187362
2021-11-30 00:42:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/131058
2021-11-30 00:42:46 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_city_s 33 3
2021-11-30 00:42:46 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_semos_mountain_n2 80 46
2021-11-30 00:43:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/142834
2021-11-30 00:44:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/154610
2021-11-30 00:45:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/165874
2021-11-30 00:46:08 INFO  [verManager] StendhalRPAction         ( 636) - Unable to place woolly mammoth at -7_deniran_atlantis_w[125,23]
2021-11-30 00:46:08 WARN  [verManager] CreatureRespawnPoint     ( 276) - Could not respawn woolly mammoth near -7_deniran_atlantis_w 125 23
2021-11-30 00:46:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/177650
2021-11-30 00:47:18 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_city_s 115 77
2021-11-30 00:47:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/189426
2021-11-30 00:48:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/133621
2021-11-30 00:49:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/136348
2021-11-30 00:50:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/147618
2021-11-30 00:51:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/159391
2021-11-30 00:52:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174268
2021-11-30 00:53:13 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rengard at 0_orril_mountain_n_w2 94 28
2021-11-30 00:53:13 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rengard at 0_deniran_forest_n2_e 88 67
2021-11-30 00:53:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/186012
2021-11-30 00:54:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/129607
2021-11-30 00:55:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/140385
2021-11-30 00:56:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/160327
2021-11-30 00:57:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/171587
2021-11-30 00:58:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/182855
2021-11-30 00:59:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/194120
2021-11-30 01:00:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/138412
2021-11-30 01:00:52 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_outside_w 85 108
2021-11-30 01:00:52 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_city_s 2 67
2021-11-30 01:00:52 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_wall_s 9 32
2021-11-30 01:01:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/183461
2021-11-30 01:02:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/195754
2021-11-30 01:03:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/139031
2021-11-30 01:04:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/150291
2021-11-30 01:05:24 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_deniran_forest_n2 104 66
2021-11-30 01:05:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/162592
2021-11-30 01:06:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174359
2021-11-30 01:07:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/186131
2021-11-30 01:08:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/134944
2021-11-30 01:09:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/146240
2021-11-30 01:10:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/157984
2021-11-30 01:11:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/169248
2021-11-30 01:12:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/180510
2021-11-30 01:13:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/191774
2021-11-30 01:14:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/150881
2021-11-30 01:15:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/162143
2021-11-30 01:16:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/173409
2021-11-30 01:17:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/184671
2021-11-30 01:18:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/196445
2021-11-30 01:19:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/145798
2021-11-30 01:20:38 INFO  [verManager] StendhalRPAction         ( 636) - Unable to place woolly mammoth at -7_deniran_atlantis_w[125,23]
2021-11-30 01:20:38 WARN  [verManager] CreatureRespawnPoint     ( 276) - Could not respawn woolly mammoth near -7_deniran_atlantis_w 125 23
2021-11-30 01:20:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/157574
2021-11-30 01:21:21 INFO  [verManager] StendhalRPAction         ( 636) - Unable to place woolly mammoth at -7_deniran_atlantis_w[125,23]
2021-11-30 01:21:21 WARN  [verManager] CreatureRespawnPoint     ( 276) - Could not respawn woolly mammoth near -7_deniran_atlantis_w 125 23
2021-11-30 01:21:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/169862
2021-11-30 01:22:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/181126
2021-11-30 01:23:30 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_wall_n2 35 121
2021-11-30 01:23:30 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_kalavan_city_gardens 117 61
2021-11-30 01:23:30 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_ados_city_s 36 18
2021-11-30 01:23:30 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_semos_mountain_n_e2 65 45
2021-11-30 01:23:30 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_fado_forest_s_e3 73 19
2021-11-30 01:23:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/192393
2021-11-30 01:24:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/134986
2021-11-30 01:25:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/146756
2021-11-30 01:26:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/158534
2021-11-30 01:27:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/169802
2021-11-30 01:28:01 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_fado_forest_s_e3 32 79
2021-11-30 01:28:01 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_amazon_island_ne 74 50
2021-11-30 01:28:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/181576
2021-11-30 01:29:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/192838
2021-11-30 01:30:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/135754
2021-11-30 01:31:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/137403
2021-11-30 01:32:32 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_nalwor_river_sw 111 45
2021-11-30 01:32:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/154812
2021-11-30 01:33:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/166071
2021-11-30 01:34:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/177886
2021-11-30 01:35:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/189111
2021-11-30 01:36:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/132405
2021-11-30 01:37:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/144655
2021-11-30 01:38:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/155925
2021-11-30 01:39:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/167183
2021-11-30 01:40:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/178454
2021-11-30 01:41:35 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_kalavan_city 53 79
2021-11-30 01:41:35 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_ados_coast_s 15 46
2021-11-30 01:41:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/190230
2021-11-30 01:42:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/132802
2021-11-30 01:43:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/144576
2021-11-30 01:44:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/156344
2021-11-30 01:45:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/167613
2021-11-30 01:46:07 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_nalwor_river_sw 104 58
2021-11-30 01:46:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/187064
2021-11-30 01:47:40 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/197816
2021-11-30 01:49:03 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/140100
2021-11-30 01:49:03 WARN  [verManager] RPServerManager          ( 207) - Turn duration overflow by 24675 ms:  0 0 0 5 5 5 5 6 24975 24975 24975 24975
2021-11-30 01:56:59 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/151364
2021-11-30 01:57:59 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/162624
2021-11-30 01:57:59 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_swamp 40 78
2021-11-30 01:57:59 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_swamp 11 78
2021-11-30 01:58:59 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/173892
2021-11-30 01:59:59 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/185152
2021-11-30 02:00:50 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rengard at -7_deniran_atlantis_mtn_n_e2 61 33
2021-11-30 02:00:50 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rengard at 0_semos_mountain_n2_w 102 24
2021-11-30 02:00:59 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/129882
2021-11-30 02:03:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/137040
2021-11-30 02:04:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/163150
2021-11-30 02:05:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174411
2021-11-30 02:06:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/185167
2021-11-30 02:07:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/196435
2021-11-30 02:08:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/140213
2021-11-30 02:09:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/151477
2021-11-30 02:10:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/162742
2021-11-30 02:11:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174001
2021-11-30 02:12:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/184763
2021-11-30 02:13:23 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_kirdneh_river_w 87 11
2021-11-30 02:13:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/130061
2021-11-30 02:14:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/141310
2021-11-30 02:15:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/152564
2021-11-30 02:16:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/163311
2021-11-30 02:17:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174573
2021-11-30 02:18:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/186861
2021-11-30 02:19:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/130080
2021-11-30 02:20:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/141349
2021-11-30 02:21:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/152609
2021-11-30 02:21:35 INFO  [verManager] StendhalRPAction         ( 636) - Unable to place woolly mammoth at -7_deniran_atlantis_w[125,23]
2021-11-30 02:21:35 WARN  [verManager] CreatureRespawnPoint     ( 276) - Could not respawn woolly mammoth near -7_deniran_atlantis_w 125 23
2021-11-30 02:22:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/164892
2021-11-30 02:22:26 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_city_s 97 29
2021-11-30 02:23:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/138269
2021-11-30 02:24:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/149534
2021-11-30 02:25:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/160797
2021-11-30 02:26:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/171549
2021-11-30 10:57:22 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/175645
2021-11-30 10:57:32 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_semos_city 61 40
2021-11-30 12:32:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/184351
2021-11-30 12:33:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/195611
2021-11-30 12:34:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/138344
2021-11-30 12:35:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/149615
2021-11-30 12:36:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/160872
2021-11-30 12:36:31 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_wall_n2 45 80
2021-11-30 12:37:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/172136
2021-11-30 12:38:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/184431
2021-11-30 12:39:25 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/195693
2021-11-30 14:52:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/131136
2021-11-30 14:53:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/131879
2021-11-30 14:54:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/153378
2021-11-30 14:55:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/164661
2021-11-30 14:56:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/175906
2021-11-30 14:57:26 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/187175
2021-11-30 14:58:39 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/196386
2021-11-30 15:26:46 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_orril_forest_e 124 40
2021-11-30 15:27:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174642
2021-11-30 15:28:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/185389
2021-11-30 15:29:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/196667
2021-11-30 15:30:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/140731
2021-11-30 15:31:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/152508
2021-11-30 15:32:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/163761
2021-11-30 15:33:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/175061
2021-11-30 15:34:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/186808
2021-11-30 15:35:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/130514
2021-11-30 15:35:49 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_ados_city 79 3
2021-11-30 15:36:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/142290
2021-11-30 15:37:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/153551
2021-11-30 15:38:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/165334
2021-11-30 15:39:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/176590
2021-11-30 15:40:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/188876
2021-11-30 15:41:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/133092
2021-11-30 15:42:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/143849
2021-11-30 15:43:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/155104
2021-11-30 15:44:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/166372
2021-11-30 15:45:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/178658
2021-11-30 15:46:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/189928
2021-11-30 15:47:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/133688
2021-11-30 15:48:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/144947
2021-11-30 15:49:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/161324
2021-11-30 15:50:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/172588
2021-11-30 15:51:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/183859
2021-11-30 15:52:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/195636
2021-11-30 15:53:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/139343
2021-11-30 15:53:54 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_wall_n2 120 80
2021-11-30 15:54:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/159823
2021-11-30 15:55:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/170581
2021-11-30 15:56:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/181834
2021-11-30 15:57:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/193103
2021-11-30 15:58:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/139867
2021-11-30 15:59:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/151126
2021-11-30 16:00:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/162390
2021-11-30 16:01:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/173648
2021-11-30 16:02:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/184912
2021-11-30 16:02:57 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_swamp 84 23
2021-11-30 16:02:57 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_swamp 110 103
2021-11-30 16:02:57 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_wall_n2 70 120
2021-11-30 16:02:57 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_city_s 23 32
2021-11-30 16:02:57 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_orril_forest_n 90 33
2021-11-30 16:03:43 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/134298
2021-11-30 16:15:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/145558
2021-11-30 16:16:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/156835
2021-11-30 16:17:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/168090
2021-11-30 16:18:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/179354
2021-11-30 16:18:53 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_wall_n2 73 80
2021-11-30 16:19:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/192150
2021-11-30 16:20:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/136403
2021-11-30 16:21:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/148173
2021-11-30 16:22:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/159438
2021-11-30 16:23:25 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_kalavan_forest_e2 37 119
2021-11-30 16:23:42 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/176339
2021-11-30 16:24:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/182989
2021-11-30 16:25:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/194249
2021-11-30 16:26:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/137939
2021-11-30 16:27:42 INFO  [verManager] StendhalRPAction         ( 636) - Unable to place woolly mammoth at -7_deniran_atlantis_w[125,23]
2021-11-30 16:27:42 WARN  [verManager] CreatureRespawnPoint     ( 276) - Could not respawn woolly mammoth near -7_deniran_atlantis_w 125 23
2021-11-30 16:27:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/150223
2021-11-30 16:28:31 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rose Leigh at 0_semos_mountain_n2_w2 18 15
2021-11-30 16:28:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/174293
2021-11-30 16:29:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/186063
2021-11-30 16:30:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/129732
2021-11-30 16:31:18 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rengard at 0_deniran_forest_n2_e 66 45
2021-11-30 16:31:18 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Rengard at -7_deniran_atlantis_mtn_n_e2 118 36
2021-11-30 16:31:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/141515
2021-11-30 16:32:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/152770
2021-11-30 16:33:02 INFO  [verManager] TeleporterBehaviour      ( 201) - Cannot place teleporting NPC Mizuno at 0_ados_city_s 25 8
2021-11-30 16:33:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/164544
2021-11-30 16:34:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/175808
2021-11-30 16:35:52 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 225280/187076
